№;Номер детали;Дубл.;Наименование;Цена закуп (руб, ю, тг);Цена закуп (тг);Ед. измерения;Цена;Остаток;Цена по которой продано;Продано;Купить;Заказ;Счет на оплату ;Итого:;артикул;минимальный остаток;максимальный остаток
2096;1118-3711010;;Фара Калина правая;5500;;шт;20500;0;;;;;;0;;;
2097;2123-3711011н/об;;Фара Шеви н/об левая;7200;;шт;26000;0;;;;;;0;;;
2098;2123-3711010н/об;;Фара Шеви н/об правая;7200;;шт;26000;0;;;;;;0;;;
2099;9,99992E+13;;Фаркоп 213;1200;;шт;9000;1;;;;;;9000;;;
2100;9,99999E+13;;Фаркоп Ларгус;2100;;шт;16000;0;;;;;;0;;;
2101;2101-1109100Б;;Фильтр воздушный 07 Белмаг;;197;шт;300;8;;;;;;2400;;;
2102;2112-1109100Б;;Фильтр воздушный 010 Белмаг ;;331;шт;500;7;;;;;;3500;5587;;
2103;2101-1109100;;Фильтр воздушный 07 Салют ;47;;шт;350;1;;;;;;350;;;
2104;2112-1109100;;Фильтр воздушный 010 Салют;85;;шт;600;4;;;;;;2400;115705;;
2105;165469466R;;Фильтр воздушный Ларгус 8кл Goodwill;;1184;шт;1500;1;;;;;;1500;;;
2106;165469466R-Fr;;Фильтр воздушный Ларгус 8кл Francecar;;451;шт;1000;2;;;;;;2000;;;
2107;8200431051;;Фильтр воздушный Ларгус 16кл Goodwill;;965;шт;1300;0;;;;;;0;;;
2108;8200431051-Fr;;Фильтр воздушный Ларгус 16кл Francecar;;509;шт;1000;1;;;;;;1000;;;
2109;2108-1012005;;Фильтр масляный 07 Салют;90;;шт;670;13;;;;;;8710;С7338;;
2110;2105-1012005Б;;Фильтр масляный 01 Белмаг;;399;шт;480;9;;;;;;4320;у1966;;
2111;2108-1012005Б;;Фильтр масляный 08 Белмаг;;341;шт;410;16;;;;;;6560;у2845;;
2112;;;Фильтр масляный 05 Пекар;;346;шт;420;0;;;;;;0;9028;;
2113;7700274177Fr;;Фильтр масляный Ларгус Francecar;;313;шт;700;2;;;;;;1400;116499;;
2114;7700274177;;Фильтр масляный Ларгус Renault;220;921;шт;1300;2;;;;;;2600;9029;;
2115;2111-8122010;;Фильтр салона 2110 н/об;110;;шт;850;3;;;;;;2550;у1970;;
2116;2110-8122010;;Фильтр салона 2110 ст/об;130;;шт;1000;0;;;;;;0;у2563;;
2117;2108-8122010;;Фильтр салона 2114;120;;шт;1000;2;;;;;;2000;у2312;;
2118;2114-8122010;;Фильтр салона 2114 полукруглый синтепон;60;;шт;1000;1;;;;;;1000;у6102;;
2119;1118-8122010уг;;Фильтр салона Гранта уголь;150;;шт;1200;0;;;;;;0;у3127;;
2120;1118-8122010;;Фильтр салона Калина;110;;шт;1000;3;;;;;;3000;Т3620;;
2121;21703-8122020;;Фильтр салона Приора Halla;170;;шт;1300;5;;;;;;6500;120698;;
2122;21703-8122020уг;;Фильтр салона Приора Halla уголь ВАЗ;;571;шт;1000;2;;;;;;2000;9027;;
2123;2170-8122020;;Фильтр салона Приора Panasonic;;;шт;1300;1;;;;;;1300;117198;;
2124;2123-8122010;;Фильтр салона Шеви;110;;шт;1000;1;;;;;;1000;у2308;;
2125;272772835R;;Фильтр салона Ларгус Blue Print;;1777;шт;2150;2;;;;;;4300;у2307;;
2126;2101-1117010;;Фильтр топлевный 01 без отстойника;15;;шт;90;0;;;;;;0;у2310;;
2127;2112-1117010;;Фильтр топлевный 010 деш;100;;шт;750;6;;;;;;4500;у2309;;
2128;2112-1117010-82;;Фильтр топливный 010 ВАЗ;;615;шт;750;4;;;;;;3000;С7211;;
2129;2101-1156010;;Фильтр топлевный 06 с отстойником;18;;шт;140;17;;;;;;2380;С7212;;
2130;2123-1117010;;Фильтр топлевный Шеви деш;100;;шт;750;4;;;;;;3000;у2230;;
2131;2123-1117010В;;Фильтр топлевный Шеви пластм;;423;шт;550;6;;;;;;3300;у2492;;
2132;2110ФБ1.5;;Фишка бензостанции 1.5;22;;шт;300;0;;;;;;0;С7339;;
2133;2110ФБ1.6;;Фишка бензостанции 1.6;22;;шт;300;0;;;;;;0;у2010;;
2134;2110ФДМРВ;;Фишка валюметра;;298;шт;400;0;;;;;;0;66690;;
2135;2110ФДПКВ;;Фишка датчика коленвала 010;;185;шт;250;0;;;;;;0;;;
2136;2110ФДПДЗ;;Фишка ДПДЗ;25;;шт;400;0;;;;;;0;;;
2137;2110ФЛ;;Фишка лямдозонда;25;;шт;400;2;;;;;;800;;;
2138;2110ФМн/об;;Фишка модуля зажигания н/об;;285;шт;400;0;;;;;;0;;;
2139;2110ФМст/об;;Фишка модуля зажигания ст/об;;285;шт;400;0;;;;;;0;;;
2140;2101-2202003;;Флянец КПП 01 ст/об;130;;шт;950;0;;;;;;0;392;;
2141;2101-2202003ВАП;;Флянец КПП 01 ст/об ВолгаАвтоПром;;620;шт;800;1;;;;;;800;6433;;
2142;2101-1701238;;Флянец КПП 07 н/об;130;;шт;950;2;;;;;;1900;;;
2143;2123-2303084/85;;Флянцы привода Шеви;780;;кт;5800;1;;;;;;5800;;;
2144;2101-2201100;;Флянец редуктора 01;530;674;шт;950;6;;;;;;5700;4887;;
2145;;;Флянец эластичной муфты кардана 01;500;;шт;1000;0;;;;;;0;Т7473;;
2146;21124-1132010;;Форсунки длинные 2110 н/об;2500;;кт;15000;1;;;;;;15000;;;
2147;2111-1132010;;Форсунки короткие 2110 н/об;510;;кт;15000;1;;;;;;15000;;;
2148;;;Х;;;;;0;;;;;;0;;;
2149;;;Хомуты патрубков;;35;шт;37;204;;;;;;7548;;;
2150;2101-1011235-00;;Хомут глушителя 01;;150;кт;250;8;;;;;;2000;65897;;
2151;2108-1203060;*;Хомут глушителя 08 ;;;шт;260;0;;;;;;0;65898;;
2152;;;Ц;;;;;0;;;;;;0;;;
2153;2103-1006040-01В;;Цепь 03 ВАЗ;;1411;шт;1700;2;;;;;;3400;;;
2154;21214-1006040;;Цепь 214;240;;шт;1800;2;;;;;;3600;;;
2155;2101-1006040-01;;Цепь 01 Киров;160;;шт;1300;6;;;;;;7800;;;
2156;2103-1006040-01;;Цепь 03 Киров;290;;шт;1700;4;;;;;;6800;;;
2157;2101-1602610К;;Цилиндр главного сцепления 01 АТ;;1296;шт;1550;0;;;;;;0;;;
2158;2101-1602610Б;;Цилиндр главного сцепления 01 Белмаг;;1397;шт;1700;0;;;;;;0;;;
2159;2101-1602610;;Цилиндр главного сцепления 01 ВАЗ;;1344;шт;1800;3;;;;;;5400;;;
2160;2121-1602610;;Цилиндр главного сцепления 21 ВАЗ;255;;шт;1850;4;;;;;;7400;;;
2161;2101-3505009Б;;Цилиндр главного тормоза 01 Белмаг;;1714;шт;2000;0;;;;;;0;5433;;
2162;2101-3505009;;Цилиндр главного тормоза 01 ВАЗ;285;1217;шт;2200;4;;;;;;8800;;;
2163;2108-3505010Б;;Цилиндр главного тормоза 08 Белмаг;;2007;шт;2500;3;;;;;;7500;116759;;
2164;2108-3505010;;Цилиндр главного тормоза 08 ВАЗ;395;1939;шт;2850;4;;;;;;11400;116760;;
2165;2108-3505006;;цилиндр главного тормоза 08 ВАЗ с бачком;;2845;шт;3450;2;;;;;;6900;;;
2166;21213-3505009-01;;Цилиндр главного тормоза 213 ВАЗ;395;1858;шт;2800;3;;;;;;8400;149;;
2167;цилиндр23главного тормоза;;Цилиндр главного тормоза Шеви;1200;7973;шт;9600;0;;;;;;0;1215;;
2168;2121-3505009-01;;Цилиндр главного тормоза 21 ВАЗ;;1438;шт;2200;2;;;;;;4400;3831;;
2169;1118-3505010;;Цилиндр главного тормоза Шеви Белмаг;;4414;шт;5300;1;;;;;;5300;2046;;
2170;21214-3505010;;Цилиндр главный тормозной 21214 н/об;;6318;шт;7600;0;;;;;;0;;;
2171;2105-3502040;;Цилиндр заднего тормоза 07 Белмаг;;689;шт;850;14;;;;;;11900;;;
2172;2105-3502040F;;цилиндр заднего тормоза 07 ФЕНОКС;;400;шт;500;0;;;;;;0;;;
2173;2101-3501181;;Цилиндр передний тормозной 07 внешн левый;796;924;шт;1100;1;;;;;;1100;;;
2174;2101-3501180;;Цилиндр передний тормозной 07 внешн правый;796;924;шт;1100;0;;;;;;0;118439;;
2175;2101-3501183;;Цилиндр передний тормозной 07 внутр левый;796;924;шт;1100;0;;;;;;0;;;
2176;2101-3501182;;Цилиндр передний тормозной 07 внутр правый;796;924;шт;1100;0;;;;;;0;358;;
2177;2108-3501045;;Цилиндр передний тормозной 08 левый Белмаг;;1740;шт;2100;1;;;;;;2100;117488;;
2178;2108-3501044;;Цилиндр передний тормозной 08 правый Белмаг;;1740;шт;2100;1;;;;;;2100;;;
2179;2121-3501079;;Цилиндр передний тормозной 213 левый;2360;;шт;3500;2;;;;;;7000;;;
2180;2121-3501078;;Цилиндр передний тормозной 213 правый;2360;;шт;3500;2;;;;;;7000;;;
2181;2101-1602510Б;;Цилиндр рабочего сцепления 07 Белмаг;;933;шт;1150;0;;;;;;0;;;
2182;2101-1602510;;Цилиндр рабочего сцепления 07 ВАЗ;170;955;шт;1200;4;;;;;;4800;;;
2183;2123-1602510;;Цилиндр рабочего сцепления Шеви;400;2866;шт;3500;2;;;;;;7000;118400;;
2184;;;Ч;;;;;0;;;;;;0;118399;;
2185;21213-3501154/55;;Челюсти 213 голые;920;;кт;7000;1;;;;;;7000;;;
2186;;;Челюсти 213 в сборе;1800;;кт;13500;0;;;;;;0;;;
2187;2108-2904051;;Черепашка 08 ВАЗ;130;;шт;1000;5;;;;;;5000;360;;
2188;2108-2904049;;Черепашка 08 БРТ;;590;шт;800;2;;;;;;1600;117489;;
2189;1118-2904049;;Черепашка 1118, 2190;;1009;шт;1300;2;;;;;;2600;;;
2190;2101-2401010;;Чулок 2106 голый;1500;10000;шт;13500;1;;;;;;13500;;;
2191;21213-2401010;;Чулок 213 голый;5350;19734;шт;25000;0;;;;;;0;;;
2192;21214-2401010-00;;Чулок 214 голый;;23056;шт;28000;0;;;;;;0;181402;;
2193;;;Чулок 2123 голый;5350;;шт;37500;0;;;;;;0;118401;;
2194;;;Ш;;;;;0;;;;;;0;;;
2195;2101-1006022;;Шайба звезд 01;;40;шт;50;0;;;;;;0;361;;
2196;2107-1701193;;Шайба КПП маслоотражател ст/об;12;;шт;100;0;;;;;;0;;;
2197;;;Шайба под болт КПП 01 корзинка ;1;;шт;15;0;;;;;;0;;;
2198;2123-1701159;;Шайба КПП маслоотражател н/об;70;;кт;800;0;;;;;;0;;;
2199;2108-2904185К;*;Шаровая 08 ;;380;шт;500;11;;;;;;5500;;;
2200;2123-2904192MS;;Шаровая Шеви Мастер;;885;шт;1100;4;;;;;;4400;;;
2201;2101-2904082Бкт;;Шаровые 01 Белмаг кт без крепежа;;2880;кт;3500;0;;;;;;0;;;
2202;2101-2904082Бктс;;Шаровые 01 Белмаг кт с крепежом;;2622;кт;4000;4;;;;;;16000;;;
2203;2101-2904082БЗАКкт;;Шаровые 01 Бзак- Профи Белебей;;3646;кт;4700;2;;;;;;9400;;;
2204;;*;Шаровая 01 Кедр ;8;;шт;400;9;;;;;;3600;;;
2205;2101-2904192;;Шаровая 01 верхняя Белебей;;846;шт;1070;0;;;;;;0;8058;;
2206;2101-2904082;;Шаровая 01 нижняя Белебей;;846;шт;1070;27;;;;;;28890;;;
2207;2101-2904082К;*;Шаровая 01 нижняя Тruckman;;526;шт;600;11;;;;;;6600;;;
2208;2101-2904192К;*;Шаровая  01 верхняя Тruckman;;526;шт;600;2;;;;;;1200;;;
2209;2108-2904185;;Шаровая 08 Белебей;;846;шт;1070;0;;;;;;0;115352;;
2210;2108-2904185Б;;Шаровые 08 Белмаг;;791;шт;900;6;;;;;;5400;362;;
2211;2108-2904185MS;;Шаровая 08 Мастер;;580;шт;700;0;;;;;;0;;;
2212;2121-2904192Бкт;;Шаровые 2121 Белмаг Люкс кт ;;2720;кт;4000;4;;;;;;16000;;;
2213;2121-2904192БЗАКкт;;Шаровые 2121 Бзак-Профи Нива Белебей;;3934;кт;4700;4;;;;;;18800;;;
2214;2101-2904192Н;;Шаровая верхняя Начало;;600;шт;600;0;;;;;;0;Т2361;;
2215;2101-2904082Н;;Шаровые нижняя Начало;;600;шт;600;0;;;;;;0;;;
2216;2123-2904192;;Шаровые Шеви Белебей;;1341;шт;1600;7;;;;;;11200;;;
2217;2101-1004045;;Шатун 01;1200;2231;шт;2700;4;;;;;;10800;;;
2218;2108-1004045;;Шатун 08;1200;7869;шт;2800;4;;;;;;11200;;;
2219;2110-1004045;;Шатун 2110;1100;7414;шт;2200;0;;;;;;0;;;
2220;21213-1004045;;Шатун 213;1200;1720;шт;2500;0;;;;;;0;;;
2221;2170-1004045;;Шатун 2170;1900;;шт;5700;0;;;;;;0;Т7314;;
2222;2105-1701112ст/об;;Шестерня 1-ой ст/об;170;;шт;1300;0;;;;;;0;;;
2223;2101-1702158;;Шестерня 01-07 привода спидометра 13зуб;;;шт;400;5;;;;;;2000;4412;;
2224;2180-1-2СБ;;Шестерня 1-2ой 2112 в сборе;3400;;шт;25500;0;;;;;;0;960;;
2225;2181-1-2СБ;;Шестерня 1-2ой Калина в сборе;3400;;шт;25500;0;;;;;;0;1763;;
2226;2108-1701112К;*;Шестерня 1-ой 08 ст/об;-88;;шт;2500;0;;;;;;0;3852;;
2227;2105-1701112;;Шестерня 1-ой 01 ;;1100;шт;1400;0;;;;;;0;4993;;
2228;2105-1701112СБ;;Шестерня 1-ой 01 в сборе;350;2224;шт;2700;1;;;;;;2700;4717;;
2229;2108-1701112;;Шестерня 1-ой 08 ст/об;2500;;шт;3000;0;;;;;;0;69389;;
2230;21083-1701112СБ;;Шестерня 1-ой 08 в сборе;0;;шт;8500;0;;;;;;0;;;
2231;21083-1701112;;Шестерня 1-ой 08 н/об;;;шт;2500;0;;;;;;0;7522;;
2232;2112-1701112;;Шестерня 1-ой 010 н/об;420;;шт;3100;0;;;;;;0;;;
2233;2110-1701112;;Шестерня 1-ой 010 ст/об;360;;шт;3000;0;;;;;;0;;;
2234;2180-1701112;;Шестерня 1-ой немец 34мм;460;2976;шт;3600;1;;;;;;3600;155;;
2235;2181-1701112;;Шестерня 1-ой немец 37мм;460;2976;шт;3600;1;;;;;;3600;67782;;
2236;21083-1701127СБ;;Шестерня 2-ая 08 в сборе;;;шт;8500;0;;;;;;0;1218;;
2237;2108-1701127;;Шестерня 2-ая 08 ст/об;350;;шт;3000;0;;;;;;0;;;
2238;2101-1701127;;Шестерня 2-ая 01;877;;шт;1500;0;;;;;;0;;;
2239;2101-1701127СБ;;Шестерня 2-ой 01 в сборе;350;2176;шт;2700;1;;;;;;2700;;;
2240;2112-1701127;;Шестерня 2-ой 010 н/об;;;шт;2500;0;;;;;;0;у4398;;
2241;2110-1701127;;Шестерня 2-ой 010 ст/об;350;;шт;3000;0;;;;;;0;241;;
2242;21083-1701127;;Шестерня 2-ой 08 н/об;375;;шт;2800;0;;;;;;0;;;
2243;2180-1701127;;Шестерня 2-ой немец 34мм;460;;шт;3500;1;;;;;;3500;7275;;
2244;2181-1701127;;Шестерня 2-ой немец 37мм;460;;шт;3500;1;;;;;;3500;862;;
2245;2112-1701131;;Шестерня 3-ей 010 н/об;340;;шт;2600;0;;;;;;0;;;
2246;2101-1701131;;Шестерня 3-ой 01 ;898;;шт;1500;0;;;;;;0;;;
2247;2108-1701131;;Шестерня 3-ой 08 ст/об;310;;шт;2400;0;;;;;;0;111203;;
2248;21083-1701131СБ;;Шестерня 3-ой 08 в сборе;0;;шт;5900;0;;;;;;0;у3130;;
2249;21083-1701131;;Шестерня 3-ой 08 н/об;360;;шт;2700;0;;;;;;0;;;
2250;2101-1701131СБ;;Шестерня 3-я 07 в сборе;290;;шт;2200;1;;;;;;2200;;;
2251;21083-1701146;;Шестерня 4-ой 08;1000;;шт;2000;0;;;;;;0;;;
2252;21083-1701146СБ;;Шестерня 4-ой 08 в сборе;0;;шт;5700;0;;;;;;0;;;
2253;2110-1701146;;Шестерня 4-ой 010;170;;шт;1500;0;;;;;;0;;;
2254;2107-1701158СБст/обК;*;Шестерня 5-ой 07 ст/об в сборе;-62;;шт;3200;0;;;;;;0;66913;;
2255;2108-1701158К;*;Шестерня 5-ой 08 ст/об;-68;1537;шт;2000;0;;;;;;0;;;
2256;2101-1701158н/об;;Шестерня 5-ой 07 н/об голая;;1575;шт;2100;0;;;;;;0;;;
2257;2101-1701158н/обК;*;Шестерня 5-ой 07 н/об голая;;1380;шт;1800;0;;;;;;0;66915;;
2258;2108-1701158;;Шестерня 5-ой 08 ст/об;420;;шт;3000;0;;;;;;0;;;
2259;21083-1701158;;Шестерня 5ой 08 н/об;420;;шт;3000;0;;;;;;0;66917;;
2260;2107-1701158СБн/об;;Шестерня 5-ой 2107 н/об в сборе;350;;шт;3000;2;;;;;;6000;у7589;;
2261;2107-1701158СБст/об;;Шестерня 5-ой 2107 ст/об в сборе;440;;шт;3800;0;;;;;;0;121318;;
2262;21083-1701158СБ;;Шестерня 5-ой в сборе 08;1200;;шт;9000;0;;;;;;0;121327;;
2263;2107-1701158ст/об;;Шестерня 5-ой 07 ст/об голая;;;шт;2000;0;;;;;;0;121325;;
2264;2107-1701158ст/обК;*;Шестерня 5-ой 07 ст/об голая;;1380;шт;1800;0;;;;;;0;121326;;
2265;2110-1701080;;Шестерня вторичного вала 010;230;;шт;1600;1;;;;;;1600;121319;;
2266;2105-1701140ст/об;;Шестерня заднего хода 01 большая ст/об;120;;шт;1000;0;;;;;;0;;;
2267;2105-1701138ст/об;;Шестерня заднего хода 01 маленькая ст/об;130;;шт;1000;0;;;;;;0;232;;
2268;2101-1701138/40;;Шестерня заднего хода 01 4х ст маленькая;;;шт;1000;0;;;;;;0;1257;;
2269;2105-1701140н/об;;Шестерня заднего хода 07 большая н/об;260;;шт;1900;0;;;;;;0;;;
2270;2105-1701138н/об;;шестерня заднего хода 07 маленькая н/об;250;;шт;1900;0;;;;;;0;4451;;
2271;21083-1701080;;Шестерня заднего хода 09;230;;шт;1700;0;;;;;;0;67041;;
2272;21083-1701132;;Шестерня паразитка 09 ;210;;шт;1600;0;;;;;;0;;;
2273;;;Шестерня стартера 010;20;;шт;400;0;;;;;;0;;;
2274;2101-3701051;;Шкив генератора 07;150;;шт;1100;4;;;;;;4400;;;
2275;2105-1005030;;Шкив коленвала 05 (ГРМ) маленький;;973;шт;1200;0;;;;;;0;;;
2276;2110-1005060;;Шкив демфера 010 8кл метал;400;;шт;3000;1;;;;;;3000;793;;
2277;2110-1005058;;Шкив демфера 010 8кл рез;530;;шт;4000;0;;;;;;0;1677;;
2278;2112-1005060;;Шкив демфера 2112 метал;400;;шт;3000;1;;;;;;3000;117424;;
2279;2112-1005058;;Шкив демфера 2112 рез;530;;шт;4000;0;;;;;;0;;;
2280;21214-1005058;;Шкив демфера 214 рез;850;;шт;6400;0;;;;;;0;у7019;;
2281;21214-1005060;;Шкив демфера 214 метал;520;;шт;4000;1;;;;;;4000;;;
2282;2123-1005058;;Шкив демфера Шеви рез;950;;шт;6700;0;;;;;;0;112594;;
2283;2123-1005060;;Шкив демфера Шеви метал;450;2550;шт;4000;1;;;;;;4000;;;
2284;2123-3407180;;Шкив демфера Шеви с конд;;3700;шт;4500;0;;;;;;0;;;
2285;2101-1005060;;Шкив коленвала 01;135;;шт;1000;3;;;;;;3000;1821;;
2286;2108-1005030;;Шкив коленвала 08 маленький;42;;шт;350;6;;;;;;2100;602;;
2287;2108-1005060;;Шкив коленвала 08 большой;175;;шт;1300;2;;;;;;2600;900;;
2288;;;Шкив коленвала 012 маленький;50;;шт;600;0;;;;;;0;1837;;
2289;21126-1005030;;Шкив коленвала 1.6 маленький;120;300;шт;750;1;;;;;;750;1547;;
2290;2101-1308024;;Шкив помпы 07;80;;шт;600;4;;;;;;2400;1836;;
